listing_id,make,model,family,year,age,mileage,condition,seller_type,region,season,title_status,engine_cc,horsepower,torque_ft_lbs,weight_lbs,power_to_weight,abs,carbon_fiber,mods_score,service_records,num_photos,description_score,days_on_market,listing_price,synthetic_fair_market_value,deal_delta_pct,deal_quality
L00594,Harley-Davidson,Sportster S,performance cruiser,2024,2,2588,good,private,Northeast,spring,clean,1252,121,94,502,0.241,1,0,0.495,1,1,0.632,28,15132.11,15072.09,0.004,market price
L00595,Buell,Blast,standard,2006,20,25886,excellent,dealer,West Coast,winter,clean,492,34,30,360,0.0944,0,0,0.505,0,5,0.724,23,1200.0,1000.0,0.2,overpriced
L00596,Ducati,Monster,naked,2012,14,99296,fair,private,Midwest,spring,clean,937,111,69,414,0.2681,1,0,0.123,0,10,0.59,33,1200.0,1000.0,0.2,overpriced
L00597,Buell,XB12R Firebolt,sportbike,2004,22,20587,good,private,Southeast,spring,clean,1203,103,84,395,0.2608,0,0,0.236,0,13,0.584,15,1200.0,1000.0,0.2,overpriced
L00598,Ducati,Monster,naked,2021,5,15918,good,private,West Coast,summer,rebuilt,937,111,69,414,0.2681,1,0,0.363,1,20,0.757,17,5538.35,5141.18,0.0773,market price
L00599,BMW,S1000R,naked,2026,0,1766,fair,private,West Coast,spring,clean,999,165,84,438,0.3767,1,0,0.29,1,14,0.978,14,16638.46,15883.36,0.0475,market price
L00600,Buell,1125CR,streetfighter,2009,17,10936,good,private,West Coast,summer,clean,1125,146,82,375,0.3893,0,0,0.343,1,3,0.68,58,2138.51,1952.94,0.095,overpriced
L00601,Buell,1190SX,streetfighter,2026,0,613,excellent,private,Midwest,fall,clean,1190,185,102,414,0.4469,1,1,0.688,0,12,0.706,15,27662.87,29078.56,-0.0487,fair deal
L00602,Buell,1125CR,streetfighter,2010,16,44745,very good,dealer,Midwest,spring,rebuilt,1125,146,82,375,0.3893,0,0,0.422,1,10,0.768,23,1200.0,1056.56,0.1358,overpriced
L00603,KTM,1290 Super Duke R,naked,2015,11,64455,very good,dealer,Northeast,winter,clean,1301,177,103,440,0.4023,1,0,0.434,0,16,0.922,40,2664.59,2771.04,-0.0384,market price
L00604,Buell,XB12R Firebolt,sportbike,2005,21,97232,good,auction,Southwest,fall,clean,1203,103,84,395,0.2608,0,0,0.287,1,12,0.576,56,1200.0,1000.0,0.2,overpriced
L00605,Ducati,Monster,naked,2015,11,32438,poor,private,Midwest,spring,lien,937,111,69,414,0.2681,1,0,0.284,1,14,0.453,24,1389.48,1728.31,-0.1961,strong deal
L00606,Buell,Hammerhead 1190,superbike,2024,2,863,good,dealer,Southwest,spring,clean,1190,185,102,419,0.4415,1,1,0.382,1,4,0.785,4,25578.48,27306.26,-0.0633,fair deal
L00607,Yamaha,MT-09,naked,2017,9,45800,excellent,private,Northeast,spring,clean,890,117,68,417,0.2806,1,0,0.461,1,8,1.0,7,2754.55,2495.79,0.1037,overpriced
L00608,Buell,Blast,standard,2008,18,27052,good,dealer,Southwest,summer,clean,492,34,30,360,0.0944,0,0,0.344,1,14,0.576,15,1200.0,1000.0,0.2,overpriced
L00609,Buell,Hammerhead 1190,superbike,2026,0,1422,excellent,private,West Coast,summer,clean,1190,185,102,419,0.4415,1,1,0.333,0,17,0.779,54,32000.0,34000.0,-0.0588,fair deal
L00610,BMW,S1000R,naked,2019,7,16102,good,dealer,Midwest,summer,clean,999,165,84,438,0.3767,1,0,0.655,1,16,0.658,11,5377.71,6463.11,-0.1679,strong deal
L00611,Buell,XB12R Firebolt,sportbike,2004,22,131928,very good,dealer,Mountain,fall,clean,1203,103,84,395,0.2608,0,0,0.537,1,5,0.783,38,1200.0,1000.0,0.2,overpriced
L00612,Buell,Super Cruiser,performance cruiser,2026,0,1680,good,dealer,Southwest,winter,clean,1190,175,94,485,0.3608,1,0,0.516,1,9,0.621,13,32000.0,34000.0,-0.0588,fair deal
L00613,Buell,Blast,standard,2005,21,127114,good,private,Southwest,winter,clean,492,34,30,360,0.0944,0,0,0.0,1,15,0.998,11,1200.0,1000.0,0.2,overpriced
L00614,Buell,1190SX,streetfighter,2015,11,30801,excellent,dealer,Northeast,summer,clean,1190,185,102,414,0.4469,1,1,0.472,1,2,0.888,19,6593.03,6747.54,-0.0229,market price
L00615,Buell,1190SX,streetfighter,2019,7,8568,very good,dealer,Northeast,spring,clean,1190,185,102,414,0.4469,1,1,0.079,1,5,0.666,9,15595.22,13204.77,0.181,overpriced
L00616,Ducati,Monster,naked,2012,14,47370,good,private,Midwest,spring,clean,937,111,69,414,0.2681,1,0,0.4,1,16,0.549,3,1277.19,1452.48,-0.1207,strong deal
L00617,Buell,XB12R Firebolt,sportbike,2006,20,53770,very good,private,Mountain,spring,clean,1203,103,84,395,0.2608,0,0,0.695,1,11,0.456,22,1200.0,1000.0,0.2,overpriced
L00618,BMW,S1000R,naked,2017,9,35743,excellent,private,Southwest,spring,clean,999,165,84,438,0.3767,1,0,0.261,1,16,0.64,16,4138.93,4445.87,-0.069,fair deal
L00619,Yamaha,MT-09,naked,2024,2,11048,good,private,Midwest,winter,clean,890,117,68,417,0.2806,1,0,0.176,0,13,0.69,70,6483.19,5739.89,0.1295,overpriced
L00620,Buell,Super Cruiser,performance cruiser,2026,0,2364,good,dealer,Northeast,fall,clean,1190,175,94,485,0.3608,1,0,0.073,1,11,0.643,34,32000.0,34000.0,-0.0588,fair deal
L00621,Buell,Blast,standard,2002,24,64627,good,dealer,Northeast,spring,clean,492,34,30,360,0.0944,0,0,0.173,1,13,0.858,42,1200.0,1000.0,0.2,overpriced
L00622,Buell,Hammerhead 1190,superbike,2026,0,2485,excellent,private,Southwest,winter,clean,1190,185,102,419,0.4415,1,1,0.468,1,8,0.594,10,31441.6,33242.78,-0.0542,fair deal
L00623,Buell,Blast,standard,2000,26,73664,fair,auction,Southwest,winter,clean,492,34,30,360,0.0944,0,0,0.208,1,4,0.439,23,1200.0,1000.0,0.2,overpriced
L00624,KTM,1290 Super Duke R,naked,2022,4,3702,good,dealer,Southwest,spring,clean,1301,177,103,440,0.4023,1,0,0.46,1,11,0.514,27,13896.92,16356.77,-0.1504,strong deal
L00625,Buell,Super Cruiser,performance cruiser,2025,1,1605,very good,private,Southwest,summer,clean,1190,175,94,485,0.3608,1,0,0.0,1,7,0.76,4,32000.0,34000.0,-0.0588,fair deal
L00626,Buell,1125CR,streetfighter,2009,17,66577,poor,dealer,Mountain,winter,clean,1125,146,82,375,0.3893,0,0,0.155,1,13,0.476,19,1200.0,1000.0,0.2,overpriced
L00627,Buell,Super Cruiser,performance cruiser,2026,0,20,very good,dealer,Southeast,fall,clean,1190,175,94,485,0.3608,1,0,0.124,1,11,0.699,19,32000.0,34000.0,-0.0588,fair deal
L00628,Yamaha,MT-09,naked,2014,12,43776,fair,dealer,Southwest,fall,clean,890,117,68,417,0.2806,1,0,0.616,1,9,1.0,28,1295.37,1350.97,-0.0412,fair deal
L00629,Buell,XB12R Firebolt,sportbike,2007,19,29279,excellent,dealer,Northeast,winter,clean,1203,103,84,395,0.2608,0,0,0.335,1,9,0.881,6,1248.1,1118.98,0.1154,overpriced
L00630,Harley-Davidson,Sportster S,performance cruiser,2022,4,6494,very good,dealer,Mountain,summer,clean,1252,121,94,502,0.241,1,0,0.219,1,5,0.682,5,10447.47,12336.58,-0.1531,strong deal
L00631,Buell,Super Cruiser,performance cruiser,2025,1,383,very good,auction,West Coast,winter,clean,1190,175,94,485,0.3608,1,0,0.124,0,1,0.591,20,32000.0,33532.0,-0.0457,fair deal
L00632,Harley-Davidson,Sportster S,performance cruiser,2021,5,8618,very good,private,Northeast,fall,clean,1252,121,94,502,0.241,1,0,0.252,1,11,0.496,18,8395.38,9690.58,-0.1337,strong deal
L00633,Buell,Super Cruiser,performance cruiser,2025,1,1302,good,private,Southeast,winter,clean,1190,175,94,485,0.3608,1,0,0.546,1,10,0.715,13,25568.01,32228.98,-0.2067,strong deal
L00634,BMW,S1000R,naked,2026,0,1002,good,auction,West Coast,winter,clean,999,165,84,438,0.3767,1,0,0.214,1,13,0.495,8,16893.08,15514.64,0.0888,overpriced
L00635,Buell,Super Cruiser,performance cruiser,2025,1,2403,very good,auction,Northeast,summer,rebuilt,1190,175,94,485,0.3608,1,0,0.336,1,10,0.665,18,28803.33,27494.79,0.0476,market price
L00636,Buell,XB12R Firebolt,sportbike,2006,20,102096,very good,private,Southwest,winter,clean,1203,103,84,395,0.2608,0,0,0.026,1,3,0.962,23,1200.0,1000.0,0.2,overpriced
L00637,Buell,1125CR,streetfighter,2010,16,35046,very good,private,Midwest,winter,clean,1125,146,82,375,0.3893,0,0,0.349,1,7,0.795,19,1428.0,1369.94,0.0424,market price
L00638,Buell,Hammerhead 1190,superbike,2025,1,1089,very good,private,Northeast,summer,clean,1190,185,102,419,0.4415,1,1,0.157,1,10,0.827,23,27990.49,29867.62,-0.0628,fair deal
L00639,KTM,1290 Super Duke R,naked,2024,2,5858,very good,private,Mountain,winter,lien,1301,177,103,440,0.4023,1,0,0.52,1,3,0.711,14,17162.94,16875.58,0.017,market price
L00640,Buell,1190SX,streetfighter,2026,0,1263,fair,private,Southwest,winter,clean,1190,185,102,414,0.4469,1,1,0.389,1,8,0.586,19,22263.69,22246.33,0.0008,market price
L00641,Buell,Blast,standard,2009,17,101442,fair,dealer,Midwest,summer,clean,492,34,30,360,0.0944,0,0,0.273,1,12,0.579,17,1200.0,1000.0,0.2,overpriced
L00642,Buell,Hammerhead 1190,superbike,2023,3,35,good,dealer,Northeast,fall,clean,1190,185,102,419,0.4415,1,1,0.528,1,9,0.716,34,21838.78,23595.43,-0.0744,fair deal
L00643,Buell,Blast,standard,2009,17,64711,very good,private,Mountain,winter,clean,492,34,30,360,0.0944,0,0,0.522,1,8,0.757,20,1200.0,1000.0,0.2,overpriced
L00644,Buell,Super Cruiser,performance cruiser,2026,0,1311,good,private,Southwest,spring,clean,1190,175,94,485,0.3608,1,0,0.739,1,14,0.573,31,32000.0,34000.0,-0.0588,fair deal
L00645,Yamaha,MT-09,naked,2015,11,61102,excellent,dealer,Southeast,fall,rebuilt,890,117,68,417,0.2806,1,0,0.84,1,10,0.638,32,1200.0,1137.7,0.0548,market price
L00646,Buell,1190SX,streetfighter,2024,2,7199,excellent,private,Midwest,spring,clean,1190,185,102,414,0.4469,1,1,0.072,1,7,0.486,16,19454.46,22357.35,-0.1298,strong deal
L00647,Yamaha,MT-09,naked,2015,11,20479,good,private,Mountain,spring,clean,890,117,68,417,0.2806,1,0,0.006,0,5,0.941,29,1914.83,2041.57,-0.0621,fair deal
L00648,BMW,S1000R,naked,2023,3,6343,good,private,Southwest,summer,clean,999,165,84,438,0.3767,1,0,0.511,1,13,0.61,50,11884.87,11551.5,0.0289,market price
L00649,Buell,Hammerhead 1190,superbike,2024,2,5177,good,private,Northeast,winter,clean,1190,185,102,419,0.4415,1,1,0.507,1,11,0.907,13,18478.37,21571.02,-0.1434,strong deal
L00650,Buell,Hammerhead 1190,superbike,2023,3,24041,good,private,West Coast,winter,clean,1190,185,102,419,0.4415,1,1,0.249,1,7,0.488,26,15949.33,14765.28,0.0802,overpriced
L00651,Buell,Hammerhead 1190,superbike,2025,1,1789,poor,dealer,Mountain,fall,clean,1190,185,102,419,0.4415,1,1,0.0,1,6,1.0,21,18543.33,19143.55,-0.0314,market price
L00652,Buell,Super Cruiser,performance cruiser,2026,0,1464,fair,dealer,Midwest,winter,clean,1190,175,94,485,0.3608,1,0,0.0,1,11,0.7,16,29986.04,31256.74,-0.0407,fair deal
L00653,Yamaha,MT-09,naked,2017,9,27977,fair,auction,Midwest,fall,clean,890,117,68,417,0.2806,1,0,0.406,1,6,0.276,19,1911.48,1936.42,-0.0129,market price
L00654,Buell,Hammerhead 1190,superbike,2026,0,549,very good,private,Northeast,summer,clean,1190,185,102,419,0.4415,1,1,0.586,1,4,0.516,15,32000.0,34000.0,-0.0588,fair deal
L00655,Buell,Hammerhead 1190,superbike,2023,3,8901,good,private,Midwest,spring,clean,1190,185,102,419,0.4415,1,1,0.38,1,16,0.681,8,14371.13,18664.27,-0.23,strong deal
L00656,Buell,Hammerhead 1190,superbike,2025,1,1984,very good,private,Southwest,spring,clean,1190,185,102,419,0.4415,1,1,0.511,0,17,0.606,43,25525.94,28970.42,-0.1189,fair deal
L00657,Buell,Blast,standard,2002,24,102063,good,private,Southwest,summer,clean,492,34,30,360,0.0944,0,0,0.191,0,12,0.674,16,1200.0,1000.0,0.2,overpriced
L00658,KTM,1290 Super Duke R,naked,2022,4,7011,good,private,Northeast,fall,clean,1301,177,103,440,0.4023,1,0,0.721,1,14,0.826,39,16444.05,14022.41,0.1727,overpriced
L00659,Buell,Hammerhead 1190,superbike,2025,1,2534,very good,private,West Coast,fall,clean,1190,185,102,419,0.4415,1,1,0.018,1,8,0.722,22,28121.15,28425.48,-0.0107,market price
L00660,Buell,Blast,standard,2001,25,6591,fair,private,Northeast,summer,clean,492,34,30,360,0.0944,0,0,0.391,1,13,0.679,12,1200.0,1000.0,0.2,overpriced
L00661,Buell,XB12R Firebolt,sportbike,2008,18,47679,excellent,dealer,Southwest,spring,clean,1203,103,84,395,0.2608,0,0,0.041,1,5,0.789,50,1200.0,1041.4,0.1523,overpriced
L00662,Buell,1190SX,streetfighter,2017,9,58938,very good,private,Southwest,fall,clean,1190,185,102,414,0.4469,1,1,0.341,0,9,0.575,14,3837.01,4194.38,-0.0852,fair deal
L00663,Buell,Blast,standard,2003,23,115590,very good,private,Northeast,summer,clean,492,34,30,360,0.0944,0,0,0.217,1,13,0.406,44,1200.0,1000.0,0.2,overpriced
L00664,Buell,1190SX,streetfighter,2021,5,24583,very good,private,Mountain,winter,lien,1190,185,102,414,0.4469,1,1,0.635,1,15,0.804,26,11851.27,10722.72,0.1052,overpriced
L00665,Buell,1125CR,streetfighter,2010,16,41319,good,dealer,Southwest,winter,clean,1125,146,82,375,0.3893,0,0,0.435,1,8,0.613,6,1200.0,1340.26,-0.1047,fair deal
L00666,Buell,Super Cruiser,performance cruiser,2025,1,20,very good,private,Northeast,winter,rebuilt,1190,175,94,485,0.3608,1,0,0.153,1,14,0.573,5,29764.38,26215.78,0.1354,overpriced
L00667,Buell,Super Cruiser,performance cruiser,2025,1,163,poor,private,Mountain,winter,clean,1190,175,94,485,0.3608,1,0,0.231,1,14,1.0,39,24074.97,23521.51,0.0235,market price
L00668,Buell,Hammerhead 1190,superbike,2024,2,6632,fair,private,Mountain,spring,clean,1190,185,102,419,0.4415,1,1,0.715,1,13,0.434,52,24629.25,20677.22,0.1911,overpriced
L00669,Buell,Super Cruiser,performance cruiser,2025,1,1034,good,private,West Coast,winter,clean,1190,175,94,485,0.3608,1,0,0.0,1,3,0.906,40,32000.0,33372.46,-0.0411,fair deal
L00670,Buell,1190SX,streetfighter,2018,8,27528,good,private,Mountain,summer,clean,1190,185,102,414,0.4469,1,1,0.299,0,8,1.0,23,7054.87,6905.06,0.0217,market price
L00671,Ducati,Monster,naked,2022,4,17442,excellent,private,West Coast,winter,lien,937,111,69,414,0.2681,1,0,0.489,1,13,0.431,21,8499.32,8152.4,0.0426,market price
L00672,BMW,S1000R,naked,2015,11,53115,very good,private,West Coast,summer,clean,999,165,84,438,0.3767,1,0,0.0,1,4,0.341,22,2639.21,2517.21,0.0485,market price
L00673,Buell,Blast,standard,2004,22,60744,good,dealer,Southwest,spring,clean,492,34,30,360,0.0944,0,0,0.322,1,5,0.655,7,1200.0,1000.0,0.2,overpriced
L00674,Buell,1125CR,streetfighter,2009,17,43142,excellent,private,West Coast,winter,clean,1125,146,82,375,0.3893,0,0,0.368,0,10,0.63,5,1200.0,1241.93,-0.0338,market price
L00675,Ducati,Monster,naked,2021,5,13107,fair,auction,Southeast,winter,clean,937,111,69,414,0.2681,1,0,0.485,1,9,0.349,27,5297.46,5175.43,0.0236,market price
L00676,Buell,Blast,standard,2006,20,5145,poor,auction,Northeast,winter,clean,492,34,30,360,0.0944,0,0,0.656,1,6,0.522,24,1200.0,1000.0,0.2,overpriced
L00677,BMW,S1000R,naked,2020,6,5763,good,private,Northeast,spring,clean,999,165,84,438,0.3767,1,0,0.197,1,12,0.367,14,7201.59,8137.65,-0.115,fair deal
L00678,Buell,Hammerhead 1190,superbike,2026,0,668,poor,auction,Southeast,winter,clean,1190,185,102,419,0.4415,1,1,0.34,0,8,0.415,24,18054.15,17364.52,0.0397,market price
L00679,Buell,Blast,standard,2006,20,18097,excellent,private,Mountain,fall,clean,492,34,30,360,0.0944,0,0,0.183,0,12,0.767,10,1200.0,1000.0,0.2,overpriced
L00680,Buell,Hammerhead 1190,superbike,2023,3,22391,good,private,Southwest,fall,clean,1190,185,102,419,0.4415,1,1,0.532,0,16,0.68,23,15687.48,14648.54,0.0709,market price
L00681,KTM,1290 Super Duke R,naked,2020,6,22453,very good,private,Southeast,fall,clean,1301,177,103,440,0.4023,1,0,0.487,1,5,0.476,25,6850.94,8950.74,-0.2346,strong deal
L00682,Buell,Blast,standard,2008,18,93313,fair,private,Southeast,summer,clean,492,34,30,360,0.0944,0,0,0.0,0,13,1.0,12,1200.0,1000.0,0.2,overpriced
L00683,KTM,1290 Super Duke R,naked,2019,7,35358,very good,dealer,Southwest,fall,clean,1301,177,103,440,0.4023,1,0,0.599,1,15,0.646,3,6995.02,7631.3,-0.0834,fair deal
L00684,Buell,Hammerhead 1190,superbike,2026,0,316,very good,dealer,Southwest,summer,clean,1190,185,102,419,0.4415,1,1,0.579,1,14,0.741,32,32000.0,34000.0,-0.0588,fair deal
L00685,Ducati,Monster,naked,2024,2,7769,good,private,Southeast,fall,clean,937,111,69,414,0.2681,1,0,0.306,1,14,0.386,17,9832.23,9761.79,0.0072,market price
L00686,Buell,1190SX,streetfighter,2023,3,35,very good,private,Northeast,spring,clean,1190,185,102,414,0.4469,1,1,0.529,1,8,0.718,35,22701.61,23206.92,-0.0218,market price
L00687,KTM,1290 Super Duke R,naked,2017,9,28588,excellent,auction,Mountain,winter,clean,1301,177,103,440,0.4023,1,0,0.179,1,12,0.8,29,5217.67,5685.38,-0.0823,fair deal
L00688,Harley-Davidson,Sportster S,performance cruiser,2021,5,6566,good,private,Southwest,summer,clean,1252,121,94,502,0.241,1,0,0.471,1,9,0.353,38,8919.33,9727.17,-0.0831,fair deal
L00689,Buell,1190SX,streetfighter,2018,8,21754,fair,private,Northeast,winter,clean,1190,185,102,414,0.4469,1,1,0.051,0,12,0.749,12,6178.14,5905.3,0.0462,market price
L00690,Buell,Blast,standard,2007,19,82941,very good,private,Mountain,winter,clean,492,34,30,360,0.0944,0,0,0.383,0,3,0.456,2,1200.0,1000.0,0.2,overpriced
L00691,Buell,Super Cruiser,performance cruiser,2025,1,2723,very good,private,Midwest,fall,clean,1190,175,94,485,0.3608,1,0,0.333,0,7,0.424,19,30671.72,32469.0,-0.0554,fair deal
L00692,Buell,1125CR,streetfighter,2010,16,56792,excellent,dealer,Southeast,fall,clean,1125,146,82,375,0.3893,0,0,0.104,1,4,0.739,4,1200.0,1232.3,-0.0262,market price
L00693,Buell,1125CR,streetfighter,2009,17,118787,good,private,Midwest,spring,clean,1125,146,82,375,0.3893,0,0,0.548,1,19,0.763,10,1200.0,1000.0,0.2,overpriced
L00694,Buell,1125CR,streetfighter,2010,16,33071,fair,private,Northeast,fall,clean,1125,146,82,375,0.3893,0,0,0.646,1,13,0.663,33,1200.0,1325.55,-0.0947,fair deal
L00695,Yamaha,MT-09,naked,2023,3,9792,poor,dealer,Midwest,spring,clean,890,117,68,417,0.2806,1,0,0.244,1,8,0.641,77,5206.6,4960.9,0.0495,market price
L00696,Buell,Blast,standard,2006,20,101030,very good,dealer,Midwest,spring,clean,492,34,30,360,0.0944,0,0,0.418,1,14,0.499,13,1200.0,1000.0,0.2,overpriced
L00697,Buell,1190SX,streetfighter,2015,11,25559,very good,private,West Coast,fall,clean,1190,185,102,414,0.4469,1,1,0.334,1,9,0.525,38,5876.18,6012.23,-0.0226,market price
L00698,Ducati,Monster,naked,2019,7,25319,good,private,Northeast,summer,clean,937,111,69,414,0.2681,1,0,0.066,1,14,0.44,20,4397.45,4592.33,-0.0424,fair deal
L00699,Buell,1125CR,streetfighter,2010,16,63294,excellent,private,West Coast,winter,clean,1125,146,82,375,0.3893,0,0,0.135,1,15,0.569,2,1200.0,1090.62,0.1003,overpriced
L00700,Buell,1190SX,streetfighter,2017,9,53812,very good,private,Southwest,spring,clean,1190,185,102,414,0.4469,1,1,0.437,0,9,0.684,5,4974.98,4888.19,0.0178,market price
L00701,Buell,Blast,standard,2007,19,33056,good,private,West Coast,summer,clean,492,34,30,360,0.0944,0,0,0.0,1,16,0.696,33,1200.0,1000.0,0.2,overpriced
L00702,Buell,1190SX,streetfighter,2017,9,34773,fair,dealer,Northeast,summer,clean,1190,185,102,414,0.4469,1,1,0.322,0,15,0.211,21,4583.79,5398.19,-0.1509,strong deal
L00703,BMW,S1000R,naked,2022,4,14171,good,dealer,Mountain,fall,clean,999,165,84,438,0.3767,1,0,0.83,0,8,0.4,29,7570.01,8981.79,-0.1572,strong deal
L00704,Buell,Hammerhead 1190,superbike,2025,1,1575,very good,private,Southwest,spring,lien,1190,185,102,419,0.4415,1,1,0.222,0,9,0.954,54,18148.65,26740.69,-0.3213,strong deal
L00705,Buell,XB12R Firebolt,sportbike,2006,20,36356,very good,private,Northeast,summer,clean,1203,103,84,395,0.2608,0,0,0.469,1,9,0.792,33,1200.0,1000.0,0.2,overpriced
L00706,Buell,1125CR,streetfighter,2010,16,67527,good,private,Northeast,fall,clean,1125,146,82,375,0.3893,0,0,0.652,1,8,0.608,33,1200.0,1000.0,0.2,overpriced
L00707,KTM,1290 Super Duke R,naked,2015,11,32193,good,private,Southwest,fall,clean,1301,177,103,440,0.4023,1,0,0.651,1,13,0.76,20,4641.12,4252.17,0.0915,overpriced
L00708,Harley-Davidson,Sportster S,performance cruiser,2025,1,2309,very good,private,Mountain,spring,clean,1252,121,94,502,0.241,1,0,0.48,1,14,0.708,14,18876.35,18061.32,0.0451,market price
L00709,Buell,1125CR,streetfighter,2010,16,74300,very good,auction,Mountain,summer,clean,1125,146,82,375,0.3893,0,0,0.116,1,18,0.709,12,1200.0,1000.0,0.2,overpriced
L00710,Buell,XB12R Firebolt,sportbike,2004,22,49193,very good,dealer,West Coast,fall,clean,1203,103,84,395,0.2608,0,0,0.597,0,3,0.52,12,1200.0,1000.0,0.2,overpriced
L00711,Buell,1190SX,streetfighter,2016,10,33834,good,private,Northeast,winter,lien,1190,185,102,414,0.4469,1,1,0.204,1,13,0.735,10,3983.97,4683.42,-0.1493,strong deal
L00712,Buell,1190SX,streetfighter,2022,4,13029,very good,private,Northeast,spring,rebuilt,1190,185,102,414,0.4469,1,1,0.369,1,14,0.862,18,11185.2,12119.24,-0.0771,fair deal
L00713,Buell,Blast,standard,2005,21,85901,very good,private,Northeast,fall,clean,492,34,30,360,0.0944,0,0,0.285,0,9,0.605,43,1200.0,1000.0,0.2,overpriced
L00714,Buell,1190SX,streetfighter,2020,6,14737,good,private,Midwest,winter,clean,1190,185,102,414,0.4469,1,1,0.0,1,1,1.0,30,8157.02,9291.1,-0.1221,strong deal
L00715,Buell,Hammerhead 1190,superbike,2026,0,1296,excellent,dealer,West Coast,winter,clean,1190,185,102,419,0.4415,1,1,0.595,1,3,0.546,12,32000.0,34000.0,-0.0588,fair deal
L00716,Buell,1125CR,streetfighter,2009,17,76578,good,auction,Southeast,fall,clean,1125,146,82,375,0.3893,0,0,0.16,0,10,0.535,32,1200.0,1000.0,0.2,overpriced
L00717,Harley-Davidson,Sportster S,performance cruiser,2021,5,14141,very good,private,Southeast,winter,rebuilt,1252,121,94,502,0.241,1,0,0.671,1,8,0.888,28,6269.32,6062.52,0.0341,market price
L00718,Buell,Blast,standard,2005,21,79184,very good,private,Mountain,summer,clean,492,34,30,360,0.0944,0,0,0.424,0,9,0.415,51,1200.0,1000.0,0.2,overpriced
L00719,Yamaha,MT-09,naked,2015,11,32750,very good,auction,Northeast,summer,clean,890,117,68,417,0.2806,1,0,0.682,1,12,0.689,9,2252.33,2115.6,0.0646,market price
L00720,Yamaha,MT-09,naked,2017,9,24564,very good,dealer,Southeast,spring,clean,890,117,68,417,0.2806,1,0,0.196,0,13,0.825,23,3262.06,2862.53,0.1396,overpriced
L00721,Buell,XB12R Firebolt,sportbike,2008,18,74983,very good,private,Northeast,fall,clean,1203,103,84,395,0.2608,0,0,0.422,0,15,0.71,44,1200.0,1000.0,0.2,overpriced
